cladeID	nkmers	card	gsize	csize
N6434	211911	2	2435525	6113
N6007	305556	3	2435527	6114
N5569	652253	8	2435611	6114
N6433	255876	2	2435611	6116
N6006	351521	3	2435613	6117
N5568	503496	4	2435619	6118
N5157	1154074	12	2435801	6118
N4786	2018647	25	2436273	6118
N5156	141058	2	2436273	6120
N4785	223495	3	2436275	6121
N4438	2240017	28	2436482	6121
N4078	6513324	79	2440085	6121
N3723	6571605	80	2440259	6122
N9468	107510	2	2440259	6124
N9268	199994	3	2440261	6125
N9013	298446	4	2440267	6126
N8738	214076	2	2440280	6129
N8739	401159	5	2440280	6127
N8413	610549	7	2440339	6129
N8040	176229	2	2440404	6132
N8041	704480	8	2440404	6130
N7648	166443	2	2440623	6134
N7649	876493	10	2440623	6132
N7261	1038037	12	2440957	6134
N9012	135318	2	2440957	6136
N8737	175973	3	2440959	6137
N8412	239998	4	2440965	6138
N8039	304596	5	2440979	6139
N7647	382906	6	2441009	6140
N7260	463894	7	2441059	6141
N6851	1497190	19	2442427	6141
N9011	173692	2	2442427	6143
N8736	230683	3	2442429	6144
N8411	302384	4	2442435	6145
N8038	410692	5	2442449	6146
N8410	203729	2	2442449	6148
N8037	318955	3	2442451	6149
N7645	197084	2	2442649	6151
N7646	719342	8	2442649	6149
N7259	909553	10	2442998	6151
N6850	988093	11	2443235	6152
N6432	2468216	30	2446243	6152
N6849	196639	2	2446243	6154
N6431	277517	3	2446245	6155
N6005	2740981	33	2447317	6155
N6430	164827	2	2447317	6157
N6004	281963	3	2447319	6158
N5566	139235	2	2447410	6160
N5567	3022801	36	2447410	6158
N5155	3161601	38	2447606	6160
N7258	324137	2	2447606	6162
N6848	505582	3	2447608	6163
N6429	589265	4	2447614	6164
N6847	218998	2	2447614	6166
N6428	325154	3	2447616	6167
N6002	130699	2	2447660	6169
N6003	914217	7	2447660	6167
N5564	311454	2	2447696	6171
N5565	1044764	9	2447696	6169
N5154	1352156	11	2447782	6171
N5563	171147	2	2448235	6173
N5153	231289	3	2448237	6174
N4783	292257	4	2448243	6175
N4437	4804087	53	2448731	6175
N5562	193352	2	2448731	6177
N5151	180864	2	2448733	6180
N5152	279006	3	2448733	6178
N4782	459227	5	2448752	6180
N4436	535583	6	2448766	6181
N4077	5335602	59	2450009	6181
N3722	5393733	60	2450037	6182
N3371	11939342	140	2456163	6182
N5150	126241	2	2456163	6184
N4781	191789	3	2456165	6185
N4434	129887	2	2456170	6188
N4435	253197	4	2456170	6186
N4076	382484	6	2456194	6188
N4780	86547	2	2456194	6190
N4433	111111	3	2456196	6191
N4075	188904	4	2456202	6192
N3721	569261	10	2456267	6192
N4432	106347	2	2456267	6194
N4074	158256	3	2456269	6195
N3720	217353	4	2456272	6196
N3370	785993	14	2456364	6196
N3023	12713020	154	2459245	6196
N7644	218811	2	2459245	6198
N7257	281637	3	2459247	6199
N6846	311983	4	2459253	6200
N6426	275673	2	2459267	6203
N6427	357563	5	2459267	6201
N6000	243509	3	2459359	6206
N6001	608903	7	2459359	6203
N6425	243439	2	2459359	6205
N5561	849119	10	2459530	6206
N5149	1048362	11	2459632	6207
N6424	234040	2	2459632	6209
N5999	344658	3	2459634	6210
N5560	409966	4	2459640	6211
N5148	567413	5	2459651	6212
N4779	1614268	16	2459876	6212
N5147	181838	2	2459876	6214
N4778	236321	3	2459878	6215
N4430	155871	2	2460087	6217
N4073	2004513	21	2460230	6217
N4429	113829	2	2460230	6219
N4072	187151	3	2460232	6220
N3719	2191240	24	2460331	6220
N5146	167249	2	2460331	6222
N4776	169341	2	2460333	6225
N4777	247360	3	2460333	6223
N4428	413464	5	2460353	6225
N4775	115114	2	2460353	6227
N4427	186612	3	2460355	6228
N4071	599991	8	2460401	6228
N5145	125576	2	2460401	6230
N4774	186568	3	2460403	6231
N4426	216867	4	2460409	6232
N4070	296762	5	2460418	6233
N3718	895826	13	2460491	6233
N3369	3084780	37	2460856	6233
N3022	3110794	38	2460885	6234
N2706	15798068	192	2467198	6234
N4773	111857	2	2467198	6236
N4425	159825	3	2467200	6237
N4069	220457	4	2467206	6238
N4424	117254	2	2467206	6240
N4068	193665	3	2467208	6241
N3717	413870	7	2467266	6241
N4772	116767	2	2467266	6243
N4422	116805	2	2467268	6246
N4423	186628	3	2467268	6244
N4067	303162	5	2467280	6246
N3716	383162	6	2467289	6247
N3368	796753	13	2467391	6247
N4771	265697	2	2467391	6249
N4421	358669	3	2467393	6250
N4066	458241	4	2467399	6251
N3715	568476	5	2467411	6252
N4065	165144	2	2467411	6254
N3714	251580	3	2467413	6255
N3367	819767	8	2467470	6255
N3021	1616200	21	2467645	6255
N2705	1692041	22	2467704	6256
N4419	99563	2	2471737	6260
N4420	119623	2	2471737	6258
N4063	113665	2	2471745	6262
N4064	207113	4	2471745	6260
N3713	319890	6	2471780	6262
N4770	156541	2	2471780	6264
N4417	136517	2	2471782	6267
N4418	257113	3	2471782	6265
N4062	393156	5	2471801	6267
N3712	466761	6	2471814	6268
N3365	122435	2	2471940	6270
N3366	786265	12	2471940	6268
N3020	908411	14	2471995	6270
N2704	987082	15	2472031	6271
N3363	139727	2	2472031	6275
N3364	91741	2	2472031	6273
N3018	126707	2	2472039	6277
N3019	231363	4	2472039	6275
N2703	357386	6	2472053	6277
N2414	1343965	21	2472206	6277
N2124	18806571	235	2477536	6277
N1838	19700983	252	2478709	6277
N1576	30923357	396	2489728	6277
N3008	77051	2	2489728	6279
N2692	124821	3	2489730	6280
N2406	86754	2	2489734	6283
N2407	172472	4	2489734	6281
N2119	88865	2	2489740	6285
N2120	259204	6	2489740	6283
N1836	348007	8	2489752	6285
N2690	129176	2	2489752	6289
N2691	159158	2	2489752	6287
N2404	157204	2	2489758	6291
N2405	288284	4	2489758	6289
N2117	197408	2	2489765	6293
N2118	445477	6	2489765	6291
N1835	642827	8	2489778	6293
N1575	990780	16	2489818	6293
N1331	31911091	412	2491069	6293
N5982	92144	2	2491069	6297
N5983	108064	2	2491069	6295
N5542	200109	4	2491076	6297
N5124	327311	5	2491087	6298
N4751	370193	6	2491096	6299
N4394	113994	2	2491115	6302
N4395	405155	7	2491115	6300
N4035	519057	9	2491151	6302
N4393	108787	2	2491151	6304
N4034	142833	3	2491152	6305
N3679	661509	12	2491210	6305
N3335	699212	13	2491224	6306
N3678	72937	2	2491224	6308
N3334	133653	3	2491225	6309
N2997	832604	16	2491307	6309
N2683	859205	17	2491349	6310
N5543	129825	3	2491353	6313
N5984	73749	2	2491353	6312
N5125	82329	2	2491355	6316
N5126	175808	4	2491355	6314
N4753	115039	2	2491370	6318
N4754	257737	6	2491370	6316
N4397	120036	2	2491412	6320
N4398	372143	8	2491412	6318
N4041	491414	10	2491504	6320
N4752	65461	2	2491504	6322
N4396	84509	3	2491506	6323
N4040	128091	4	2491509	6324
N3686	618927	14	2491633	6324
N3341	142880	2	2491669	6327
N3342	659284	15	2491669	6325
N3001	802041	17	2491731	6327
N4039	90827	2	2491731	6329
N3685	138321	3	2491733	6330
N3339	88558	2	2491739	6333
N3340	191867	4	2491739	6331
N3000	280317	6	2491763	6333
N2685	1081588	23	2491948	6333
N4038	193094	2	2491948	6335
N3683	110624	2	2491950	6338
N3684	248350	3	2491950	6336
N3338	358882	5	2491962	6338
N3682	191216	2	2491962	6340
N3337	298104	3	2491964	6341
N2999	656869	8	2491998	6341
N4036	163825	2	2491998	6345
N4037	160573	2	2491998	6343
N3680	158909	2	2492006	6347
N3681	324181	4	2492006	6345
N3336	482761	6	2492041	6347
N2998	553465	7	2492071	6348
N2684	1209965	15	2492253	6348
N2401	2290910	38	2492648	6348
N5131	75904	2	2493027	6350
N4760	105871	3	2493029	6351
N4403	105974	4	2493033	6352
N4759	52070	2	2493033	6354
N4402	95617	3	2493035	6355
N4048	56058	2	2493075	6357
N4049	199716	7	2493075	6355
N3694	254328	9	2493140	6357
N5130	77100	2	2493140	6359
N4757	102263	2	2493142	6362
N4758	112052	3	2493142	6360
N4401	212499	5	2493157	6362
N4046	58664	2	2493176	6365
N4047	268655	6	2493176	6363
N3693	327230	8	2493198	6365
N3350	580570	17	2493380	6365
N3692	68609	2	2493380	6367
N3349	94009	3	2493382	6368
N2689	714874	21	2493624	6369
N5544	70738	2	2493624	6373
N5545	50549	2	2493624	6371
N5129	119716	4	2493632	6373
N4756	149704	5	2493646	6374
N4400	178315	6	2493673	6375
N5127	59426	2	2493673	6379
N5128	198492	2	2493673	6377
N4755	257869	4	2493676	6379
N4399	296277	5	2493683	6380
N4044	58142	2	2493812	6382
N4045	472553	11	2493812	6380
N3690	76053	2	2493977	6384
N3691	528044	13	2493977	6382
N3348	602074	15	2494270	6384
N3006	638735	16	2494496	6385
N3347	74081	2	2494496	6387
N3005	111365	3	2494498	6388
N2688	746647	19	2494910	6388
N2403	1451407	40	2497171	6388
N4043	80032	2	2497171	6390
N3689	129888	3	2497173	6391
N3346	185292	4	2497179	6392
N3688	109497	2	2497179	6394
N3345	169121	3	2497181	6395
N3004	354239	7	2497222	6395
N4042	66325	2	2497222	6397
N3687	126332	3	2497224	6398
N3343	102809	2	2497227	6401
N3344	169058	4	2497227	6399
N3003	271671	6	2497243	6401
N2687	625575	13	2497354	6401
N3002	129155	2	2497354	6403
N2686	223464	3	2497356	6404
N2402	848914	16	2497436	6404
N2116	2299776	56	2497834	6404
N1834	5472197	112	2499829	6405
N2996	150219	2	2499829	6407
N2682	274670	3	2499831	6408
N2995	110879	2	2499831	6410
N2681	206416	3	2499833	6411
N2399	480886	6	2499851	6411
N2114	534245	7	2499864	6412
N1833	577321	8	2499881	6413
N1574	6049037	120	2500201	6413
N6414	161555	2	2500201	6415
N5978	162354	3	2500203	6416
N5538	149369	2	2500209	6419
N5539	247211	4	2500209	6417
N5122	396357	6	2500233	6419
N6413	61767	2	2500233	6421
N5977	109408	3	2500235	6422
N5537	150070	4	2500241	6423
N5121	217729	5	2500253	6424
N6840	151584	2	2500352	6426
N6417	205536	3	2500354	6427
N6839	186824	2	2500354	6429
N6416	289177	3	2500356	6430
N5981	493957	6	2500399	6430
N6415	64491	2	2500399	6432
N5980	104750	3	2500401	6433
N5541	598357	9	2500475	6433
N5979	125475	2	2500475	6435
N5540	196070	3	2500477	6436
N5123	793629	12	2500644	6436
N4750	889184	13	2500698	6437
N4392	1501607	24	2501242	6437
N4033	1574589	25	2501432	6438
N3677	1669962	26	2501599	6439
N4390	164430	2	2501599	6443
N4391	146150	2	2501599	6441
N4032	310282	4	2501607	6443
N4389	86058	2	2501607	6445
N4031	161569	3	2501608	6446
N3676	471414	7	2501654	6446
N3333	2140066	33	2502227	6446
N7252	223945	2	2502227	6448
N6838	307734	3	2502229	6449
N6412	382606	4	2502235	6450
N5976	459969	5	2502249	6451
N5536	519966	6	2502271	6452
N6411	100934	2	2502271	6454
N5975	151671	3	2502273	6455
N5535	211756	4	2502279	6456
N5120	730967	10	2502445	6456
N5534	116481	2	2502445	6458
N5119	132759	3	2502447	6459
N4748	863042	13	2502623	6459
N4388	943201	14	2502740	6460
N4747	88974	2	2502740	6462
N4387	147115	3	2502742	6463
N4029	93229	2	2503039	6465
N4030	1089497	17	2503039	6463
N3675	1182434	19	2503159	6465
N4386	115361	2	2503159	6467
N4027	129799	2	2503161	6470
N4028	215030	3	2503161	6468
N3674	344698	5	2503178	6470
N3332	1526046	24	2503581	6470
N2994	3661014	57	2505450	6470
N2680	3717405	58	2505576	6471
N2993	138555	2	2505576	6473
N2679	241874	3	2505578	6474
N2398	3959030	61	2505767	6474
N5974	47317	2	2505767	6476
N5533	47426	3	2505768	6477
N5118	47534	4	2505772	6478
N4746	48637	5	2505780	6479
N4385	48653	6	2505790	6480
N4026	48771	7	2505812	6481
N3673	48821	8	2505842	6482
N3331	48931	9	2505903	6483
N2992	49033	10	2505995	6484
N2678	52496	11	2506121	6485
N2397	74488	12	2506190	6486
N2113	4033300	73	2506383	6486
N3329	92558	2	2506383	6490
N3330	89858	2	2506383	6488
N2991	182183	4	2506391	6490
N2677	234100	5	2506403	6491
N2396	285539	6	2506417	6492
N2112	389116	7	2506436	6493
N1832	4421557	80	2506996	6493
N2111	197313	2	2506996	6495
N1831	269402	3	2506998	6496
N1573	4690754	83	2507138	6496
N1330	10734183	203	2509866	6496
N1120	42620303	615	2517412	6496
N3327	97461	2	2517412	6500
N3328	56160	2	2517412	6498
N2990	140912	4	2517420	6500
N2676	178935	5	2517434	6501
N2395	216570	6	2517464	6502
N2989	70196	2	2517464	6504
N2675	99211	3	2517466	6505
N2394	129965	4	2517472	6506
N2109	108052	2	2517845	6508
N2110	340639	10	2517845	6506
N1829	124996	2	2517933	6510
N1830	448449	12	2517933	6508
N1572	573193	14	2517997	6510
N2393	112765	2	2517997	6512
N2108	162290	3	2517999	6513
N1828	237129	4	2518004	6514
N1571	324057	5	2518010	6515
N1329	897106	19	2518085	6515
N2391	96472	2	2518085	6519
N2392	119384	2	2518085	6517
N2107	202720	4	2518093	6519
N1827	255400	5	2518107	6520
N1570	298883	6	2518137	6521
N2106	101974	2	2518137	6523
N1826	145676	3	2518139	6524
N1569	196593	4	2518145	6525
N1328	482096	10	2518574	6525
N1119	1378654	29	2518808	6525
N1825	114591	2	2519922	6527
N934	43996259	644	2519922	6525
N1568	172093	3	2519924	6528
N1327	217994	4	2519930	6529
N1824	92380	2	2519930	6531
N1567	155051	3	2519932	6532
N1326	213080	4	2519937	6533
N1118	430954	8	2519984	6533
N933	432571	9	2519984	6534
N753	44426121	653	2520558	6534
N5116	204983	2	2545437	6538
N5117	180186	2	2545437	6536
N587	120032236	1833	2545437	6534
N4745	381730	4	2545445	6538
N4384	467219	5	2545459	6539
N4744	162158	2	2545459	6541
N4383	253768	3	2545461	6542
N4024	182652	2	2545604	6544
N4025	719017	8	2545604	6542
N3672	901126	10	2545714	6544
N3326	1011152	11	2545795	6545
N2988	1115114	12	2545874	6546
N3671	170700	2	2545874	6548
N3325	247047	3	2545876	6549
N3670	150873	2	2545876	6551
N3324	203685	3	2545878	6552
N2987	448002	6	2545922	6552
N2674	1562331	18	2546185	6552
N2390	1656640	19	2546314	6553
N2104	141741	2	2546378	6556
N2105	1733093	20	2546378	6554
N1822	99807	2	2546503	6558
N1823	1874534	22	2546503	6556
N1566	1974173	24	2546604	6558
N1325	2073455	25	2546642	6559
N2389	157173	2	2546642	6561
N2102	131042	2	2546644	6564
N2103	304503	3	2546644	6562
N1821	435393	5	2546658	6564
N2388	255156	2	2546658	6566
N2101	384794	3	2546660	6567
N1820	519109	4	2546666	6568
N1564	193704	2	2546742	6570
N1565	954058	9	2546742	6568
N1324	1147660	11	2546800	6570
N1117	3220791	36	2547023	6570
N2100	135442	3	2547026	6573
N1818	102649	2	2547032	6576
N1819	189835	4	2547032	6574
N1563	292222	6	2547065	6576
N2098	143126	2	2547065	6580
N2099	133151	2	2547065	6578
N1817	276126	4	2547073	6580
N1562	363829	5	2547084	6581
N1323	655747	11	2547152	6581
N1116	673957	12	2547166	6582
N2097	155932	2	2547500	6584
N932	3893998	48	2547500	6582
N1816	246044	3	2547502	6585
N2096	104515	2	2547502	6587
N1815	135478	3	2547504	6588
N1560	53765	2	2547541	6590
N1561	381249	6	2547541	6588
N1322	434812	8	2547583	6590
N2386	93305	2	2547583	6592
N2095	143535	3	2547585	6593
N1814	188951	4	2547591	6594
N2094	136544	2	2547591	6596
N1813	201328	3	2547593	6597
N1559	390001	7	2547646	6597
N1321	398823	8	2547662	6598
N1115	832985	16	2547782	6598
N2385	130175	2	2547782	6600
N2092	80408	2	2547784	6603
N2093	184221	3	2547784	6601
N1812	264420	5	2547800	6603
N1557	70821	2	2547818	6606
N1558	291079	6	2547818	6604
N1320	361764	8	2547855	6606
N1114	408863	9	2547878	6607
N931	1241253	25	2548059	6607
N4743	254128	2	2548685	6609
N752	5133575	73	2548685	6607
N4381	275273	2	2548687	6612
N4382	392886	3	2548687	6610
N4022	290849	2	2548707	6614
N4023	667219	5	2548707	6612
N3668	225461	2	2548784	6616
N3669	955239	7	2548784	6614
N3323	1179681	9	2548916	6616
N4742	226846	2	2548916	6618
N4380	265144	3	2548918	6619
N4021	365614	4	2548924	6620
N3667	453218	5	2548936	6621
N3322	526213	6	2548952	6622
N2986	1705031	15	2549235	6622
N2673	1713391	16	2549290	6623
N3321	123742	2	2549290	6625
N2985	215315	3	2549292	6626
N2672	300629	4	2549298	6627
N2384	2013494	20	2549519	6627
N2091	2111389	21	2549584	6628
N2383	129796	2	2549584	6630
N2090	216735	3	2549586	6631
N2088	183482	2	2549635	6635
N2089	91733	2	2549635	6633
N1810	275203	4	2549641	6635
N1556	2602370	28	2549728	6635
N5532	84026	3	2549731	6638
N5115	92256	4	2549737	6639
N4740	195805	2	2549740	6642
N4741	111595	5	2549740	6640
N4379	307368	7	2549757	6642
N4020	318668	8	2549760	6643
N4378	245181	2	2549760	6645
N4019	378424	3	2549762	6646
N3666	696967	11	2549805	6646
N3320	791841	12	2549830	6647
N2984	903929	13	2549855	6648
N4018	94497	2	2549855	6650
N3665	197908	3	2549857	6651
N3319	274450	4	2549862	6652
N2983	345106	5	2549869	6653
N2671	1248608	18	2550000	6653
N2982	146661	2	2550000	6655
N2670	218041	3	2550002	6656
N2382	1466355	21	2550097	6656
N2086	75517	2	2550145	6659
N2087	1551747	22	2550145	6657
N1808	176985	2	2550204	6661
N1809	1627163	24	2550204	6659
N1555	1803833	26	2550293	6661
N1319	4405110	54	2550767	6661
N3318	153099	2	2550767	6663
N2981	223145	3	2550769	6664
N2669	299894	4	2550775	6665
N2381	365234	5	2550785	6666
N2085	436503	6	2550805	6667
N1807	488045	7	2550826	6668
N1554	558390	8	2550849	6669
N2083	139572	2	2550849	6673
N2084	117604	2	2550849	6671
N1806	257089	4	2550857	6673
N1553	306171	5	2550865	6674
N1318	864232	13	2550905	6674
N1113	5267943	67	2551336	6674
N930	5328200	68	2551360	6675
N751	5379708	69	2551386	6676
N586	10512147	142	2552150	6676
N2082	67964	2	2563728	6678
N1805	120216	3	2563730	6679
N1552	180448	4	2563736	6680
N1317	221127	5	2563750	6681
N1112	279814	6	2563774	6682
N929	326773	7	2563812	6683
N749	87732	2	2563821	6686
N750	392180	8	2563821	6684
N1111	76896	2	2563856	6688
N585	479829	10	2563856	6686
N928	87672	3	2563858	6689
N748	136899	4	2563864	6690
N927	74679	2	2563864	6692
N747	123334	3	2563866	6693
N584	260119	7	2563902	6693
N437	739827	17	2563992	6693
N1110	130691	2	2564960	6695
N321	131257771	1992	2564960	6693
N925	257825	2	2564962	6698
N926	200991	3	2564962	6696
N746	458801	5	2564970	6698
N583	523075	6	2564974	6699
N745	133580	2	2564974	6701
N582	205473	3	2564976	6702
N436	728458	9	2564984	6702
N744	249049	2	2564984	6704
N581	393529	3	2564986	6705
N435	502649	4	2564991	6706
N320	1230993	13	2565020	6706
N226	132487047	2005	2566193	6706
N6339	41954	2	2566193	6708
N5906	48000	3	2566195	6709
N5467	50155	2	2566200	6712
N5468	55386	4	2566200	6710
N5063	70343	6	2566226	6712
N5466	48281	2	2566226	6714
N5062	55033	3	2566228	6715
N4692	87248	9	2566446	6715
N5905	82152	2	2566446	6717
N5465	84991	3	2566448	6718
N5061	91278	4	2566454	6719
N4691	96082	5	2566468	6720
N4336	57574	2	2567586	6722
N4337	134378	14	2567586	6720
N3988	147259	16	2569149	6722
N5904	40571	2	2569149	6724
N5464	79992	3	2569150	6725
N5060	97727	4	2569155	6726
N4335	136530	6	2569181	6728
N5463	48551	2	2569181	6730
N5059	56511	3	2569183	6731
N4689	66138	4	2569189	6732
N4334	80326	5	2569203	6733
N3987	203622	11	2569562	6733
N3634	337438	27	2571491	6733
N3985	123993	2	2571491	6737
N3986	104443	2	2571491	6735
N3633	228213	4	2571499	6737
N3293	565496	31	2571574	6737
N6763	81538	3	2571574	6740
N7184	81213	2	2571574	6739
N6338	91983	4	2571576	6741
N5903	108814	5	2571580	6742
N5462	141663	6	2571584	6743
N5058	147237	7	2571589	6744
N4333	188306	9	2571593	6746
N4687	2879	2	2571593	6748
N4332	56270	3	2571594	6749
N3984	244566	12	2571602	6749
N3631	33892	3	2571606	6753
N3632	251417	13	2571606	6750
N3983	16968	2	2571606	6752
N3292	285304	16	2571610	6753
N2954	850730	47	2571660	6753
N4331	32483	2	2571660	6755
N3630	54172	4	2571665	6757
N3291	76987	5	2571666	6758
N3981	96580	2	2571666	6760
N3629	125057	3	2571668	6761
N3290	157616	4	2571672	6762
N2953	234536	9	2571685	6762
N2646	88255	4	2571749	6766
N2952	62308	3	2571749	6765
N3289	59933	2	2571749	6764
N2357	47273	2	2571766	6768
N1787	14098	2	2571788	6771
N1788	1239444	63	2571788	6769
N1537	135641	4	2571791	6775
N1538	1253539	65	2571791	6771
N1786	28588	3	2571791	6774
N2060	28407	2	2571791	6773
N1306	1389157	69	2571807	6775
N2645	169590	2	2571807	6777
N2059	311032	4	2571816	6779
N1785	332239	5	2571828	6780
N1535	417645	2	2571850	6783
N1536	378205	6	2571850	6781
N1305	795827	8	2571865	6783
N4328	9194	2	2571898	6785
N3977	99930	2	2571899	6788
N3978	14276	3	2571899	6786
N3625	114205	5	2571900	6788
N3976	145272	3	2571903	6791
N3624	199231	4	2571904	6792
N3286	313422	9	2571913	6792
N4684	129552	2	2571913	6794
N6762	135346	2	2571915	6796
N6337	235587	3	2571917	6797
N5902	335531	4	2571921	6798
N5461	490407	5	2571928	6799
N4685	266213	2	2571960	6803
N4686	759776	7	2571960	6801
N4330	1025478	9	2572007	6803
N3980	1212918	12	2572076	6804
N3627	96945	3	2572097	6808
N3628	1292496	13	2572097	6805
N3979	18065	2	2572097	6807
N3288	1389310	16	2572135	6808
N3626	91819	2	2572135	6810
N3287	129518	3	2572137	6811
N2951	1518787	19	2572166	6811
N3974	117955	2	2572271	6813
N3975	61069	2	2572271	6815
N3623	68010	3	2572272	6816
N2948	59586	4	2572282	6823
N2949	193753	8	2572282	6819
N3282	27542	2	2572282	6823
N3283	32044	2	2572282	6821
N3284	8214	2	2572282	6819
N3285	185539	6	2572282	6817
N2643	253332	12	2572286	6823
N2355	2086214	41	2572366	6824
N2641	79946	2	2572366	6829
N2642	84604	3	2572366	6827
N2947	84204	2	2572366	6826
N2354	164548	5	2572367	6829
N2058	2250711	46	2572400	6829
N1783	350320	2	2572412	6832
N1784	2393942	47	2572412	6830
N1533	14163	5	2572462	6837
N1534	2744197	49	2572462	6832
N2057	263	2	2572462	6834
N1304	2758358	54	2572463	6837
N2350	235820	2	2572463	6841
N2351	217218	2	2572463	6839
N2053	452963	4	2572469	6841
N1778	553408	5	2572475	6842
N2945	330581	2	2572478	6846
N2946	195572	2	2572478	6844
N2640	525592	4	2572484	6846
N2353	698170	5	2572491	6847
N2056	864509	6	2572503	6848
N2352	460267	2	2572503	6850
N2055	813371	3	2572505	6851
N1780	1676106	9	2572545	6851
N2054	451518	2	2572545	6853
N1779	663492	3	2572547	6854
N1532	2339446	12	2572601	6854
N1303	3189204	18	2572670	6855
N1099	5947178	72	2572822	6855
N1302	90723	2	2573056	6857
N916	8131816	149	2573056	6855
N915	147541	4	2573065	6859
N736	8279334	153	2573086	6859
N2349	38907	2	2573089	6862
N576	8338747	154	2573089	6860
N2052	39742	3	2573090	6863
N1301	396915	7	2573093	6867
N1529	332336	2	2573093	6867
